Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,3.2,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,2.4,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,1.2,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,0.8,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,1.1,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,0.9,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,0.8,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Age,60+ Years,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,24.1,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,27.6,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,9.6,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,6.5,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,4.6,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,4.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,2.9,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,1.9,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,3.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,1.8,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,2.7,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,0.9,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,1.9,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,0.7,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,0.3,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,1.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,0.3,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,0.3,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,0.9,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,0.6,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,0.8,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,0.8,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,1.6,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,1.6,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,1.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,0.1,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,0.3,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,0.1,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Female,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,29.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,22.5,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,10.6,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,9.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,3.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,3.9,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,1.5,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,1.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,1.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,1.3,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,2.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,2.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,0.9,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,0.7,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,0.7,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,0.3,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,1.6,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,2.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,0.7,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,1.6,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,2.8,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,1.8,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,4.8,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,1.7,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,0.8,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,2.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,2.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,1.3,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,0.7,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,0.7,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,0.3,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,0.3,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,0.1,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,0.1,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Sex,Male,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,26.8,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,24.8,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,10.1,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,7.7,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,4.1,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,4.0,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,2.3,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,1.7,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,2.3,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,1.5,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,2.6,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,1.7,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,1.4,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,0.7,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,0.7,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,0.6,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,0.9,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,0.7,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,1.3,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1.0,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,1.2,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,1.7,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,0.9,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,2.3,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,0.8,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,2.0,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1.7,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,1.5,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,0.9,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,0.6,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,0.4,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,0.3,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,0.5,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,0.1,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,0.3,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,0.1,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,0.1,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,0.0,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,0.1,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,0.2,Percent
8,ED,Confirmed COVID-19 with LRI,Total,Total,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,0.1,Percent
8,ED,Confirmed COVID-19 with any respiratory illness,Age,0-29 Years,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,18.6,Percent
8,ED,Confirmed COVID-19 with any respiratory illness,Age,0-29 Years,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,31.8,Percent
8,ED,Confirmed COVID-19 with any respiratory illness,Age,0-29 Years,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,20.6,Percent
8,ED,Confirmed COVID-19 with any respiratory illness,Age,0-29 Years,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,15.0,Percent
8,ED,Confirmed COVID-19 with any respiratory illness,Age,0-29 Years,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,11.8,Percent
8,ED,Confirmed COVID-19 with any respiratory illness,Age,0-29 Years,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,7.6,Percent
8,ED,Confirmed COVID-19 with any respiratory illness,Age,0-29 Years,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,8.4,Percent
8,ED,Confirmed COVID-19 with any respiratory illness,Age,0-29 Years,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,3.7,Percent
